transaction_id,transaction_date,transaction_time,transaction_qty,branch_id,product_id,isflagwolt
1015,2024-07-09,19:13:45,4,5,7,NO
4031,2024-10-27,07:27:26,2,62,2,NO
4071,2024-01-15,00:44:52,3,63,6,NO
4180,2024-03-10,21:08:22,1,18,3,NO
2903,2024-04-29,12:32:26,3,25,5,NO
7209,2024-11-27,03:51:03,3,79,5,NO
2889,2024-08-13,01:48:04,5,67,1,NO
6324,2024-10-02,05:36:39,4,62,8,NO
5149,2024-02-17,22:15:27,2,29,7,NO
2752,2024-06-14,14:11:30,3,62,2,NO
9905,2024-10-21,00:12:47,1,33,1,NO
645,2024-04-15,21:54:50,1,73,8,NO
2790,2024-05-13,03:08:08,2,50,6,NO
2686,2024-03-30,23:13:49,8,77,3,NO
2592,2024-09-05,12:08:23,3,54,5,YES
2383,2024-11-01,04:03:09,2,36,6,NO
6697,2024-11-08,03:08:01,4,44,9,NO
6801,2024-01-21,21:07:36,4,23,3,NO
6847,2024-06-14,01:15:22,5,81,3,NO
9921,2024-06-29,08:02:20,1,66,9,NO
340,2024-01-18,11:57:21,4,19,6,NO
5756,2024-09-19,13:01:55,5,26,3,NO
1890,2024-05-03,23:46:08,2,14,8,YES
6401,2024-05-23,03:16:21,2,64,2,YES
5826,2024-05-09,06:24:06,5,33,3,NO
5941,2024-10-31,06:03:12,3,63,4,NO
163,2024-04-21,06:18:02,3,48,3,NO
4841,2024-01-01,05:37:53,3,24,5,NO
472,2024-11-07,00:06:59,1,2,1,NO
5685,2024-05-21,13:44:24,3,58,4,NO
8737,2024-04-17,19:39:30,4,69,4,NO
8927,2024-12-18,13:53:25,3,69,6,NO
6925,2024-02-12,06:43:52,1,72,3,NO
5,2024-08-03,01:16:32,2,82,7,NO
8537,2024-10-15,20:28:30,8,54,4,YES
6825,2024-05-02,12:18:26,2,76,5,NO
2155,2024-01-07,11:02:28,2,73,8,NO
5083,2024-08-08,12:13:59,3,81,7,NO
8662,2024-03-27,17:41:17,3,29,6,YES
2278,2024-12-07,07:05:56,5,28,3,NO
8793,2024-08-12,16:13:12,6,42,8,NO
2514,2024-10-16,14:16:41,2,64,8,NO
1519,2024-02-18,03:50:59,4,16,1,NO
1119,2024-06-25,02:21:56,3,12,1,NO
3169,2024-06-20,00:40:09,2,49,6,NO
1546,2024-02-21,02:28:16,8,21,4,NO
6099,2024-08-14,02:24:29,2,34,2,NO
5995,2024-09-17,17:28:29,1,57,8,NO
5438,2024-05-05,23:36:07,4,30,8,NO
5967,2024-07-27,04:33:05,8,81,2,NO
104,2024-07-15,14:13:33,1,58,7,NO
8160,2024-08-15,15:18:35,4,8,3,YES
5316,2024-03-09,22:57:57,3,23,2,NO
1026,2024-03-13,01:11:18,4,10,8,NO
2408,2024-07-23,10:18:06,7,19,2,NO
3187,2024-03-17,21:36:56,2,9,2,NO
3940,2024-05-16,13:19:08,4,64,5,YES
78,2024-02-15,12:26:42,6,10,6,NO
8738,2024-04-05,13:57:30,4,14,7,NO
731,2024-03-15,06:46:08,1,50,9,NO
6320,2024-05-02,06:35:29,1,30,5,NO
9186,2024-11-01,11:32:59,1,49,7,NO
7462,2024-01-31,13:21:25,2,28,6,NO
4586,2024-06-24,01:14:30,3,10,1,YES
7440,2024-06-27,08:05:11,4,69,4,YES
6846,2024-04-06,16:24:16,4,9,8,NO
6037,2024-11-12,06:58:34,2,7,7,NO
959,2024-12-12,07:24:51,1,27,3,NO
3749,2024-12-20,08:10:04,7,74,1,NO
6002,2024-04-21,05:59:04,2,83,7,NO
7993,2024-07-15,09:12:26,8,32,1,NO
8551,2024-03-10,22:11:11,4,58,8,NO
7743,2024-06-27,07:19:49,2,48,7,NO
1610,2024-03-29,17:38:43,3,56,4,NO
8383,2024-09-24,21:59:13,1,66,7,YES
3100,2024-01-11,08:03:37,8,11,3,NO
6555,2024-12-29,05:33:52,3,59,6,NO
1568,2024-09-03,23:14:28,6,56,4,NO
6882,2024-11-19,15:42:33,4,29,8,YES
1663,2024-06-08,09:30:44,8,41,9,NO
9007,2024-10-26,06:37:26,1,64,8,NO
4920,2024-12-25,08:38:05,3,27,5,NO
8910,2024-12-19,03:34:13,2,67,8,NO
1480,2024-03-23,02:36:45,4,58,1,NO
1112,2024-09-15,16:40:35,4,1,8,NO
4444,2024-02-18,06:19:19,5,12,7,NO
7953,2024-01-12,21:40:54,4,56,7,NO
1137,2024-10-17,11:02:17,4,58,4,NO
1017,2024-01-01,12:51:23,5,36,4,NO
3487,2024-02-05,05:09:36,7,45,8,NO
1692,2024-03-29,16:07:50,1,67,9,NO
1376,2024-05-27,07:34:37,1,70,1,NO
6704,2024-07-15,12:24:25,4,34,6,NO
5439,2024-06-20,01:17:04,1,9,7,NO
714,2024-02-16,22:40:02,3,66,5,NO
402,2024-07-25,16:54:31,2,35,9,NO
5356,2024-12-05,08:13:58,1,17,5,NO
8100,2024-02-28,21:30:29,3,2,3,NO
6284,2024-01-30,17:42:49,2,73,3,NO
4093,2024-04-26,12:48:00,3,59,3,NO
3696,2024-11-09,12:13:41,2,50,9,NO
3402,2024-01-21,03:28:49,6,29,6,NO
1329,2024-12-28,10:51:02,3,37,4,NO
3737,2024-02-21,14:52:50,1,24,9,NO
5940,2024-01-19,12:43:32,1,65,2,NO
6644,2024-07-17,07:38:28,2,7,8,NO
8283,2024-09-13,03:36:04,5,50,3,YES
5950,2024-09-19,23:44:29,7,64,2,NO
7726,2024-08-24,19:00:17,2,23,2,NO
6468,2024-12-12,02:38:45,2,25,3,NO
2492,2024-04-05,11:42:37,1,74,7,YES
2152,2024-09-10,12:26:07,2,81,3,NO
1044,2024-12-29,06:34:05,1,29,3,NO
7224,2024-10-28,17:03:36,2,82,5,YES
1993,2024-01-01,07:40:24,3,34,8,NO
5789,2024-06-25,22:41:18,1,14,3,NO
6960,2024-08-24,23:29:48,1,56,7,NO
7203,2024-07-10,17:13:52,4,12,7,NO
2916,2024-03-31,08:25:26,8,55,3,NO
3270,2024-12-15,21:33:14,8,53,3,NO
8408,2024-02-29,12:55:11,5,24,4,NO
6880,2024-08-05,01:57:37,4,79,4,NO
4421,2024-08-29,23:16:27,4,57,5,YES
2583,2024-05-24,12:47:13,2,35,4,NO
7049,2024-07-01,06:28:21,2,22,9,NO
406,2024-03-08,03:34:00,2,29,8,NO
9022,2024-12-30,13:48:59,7,52,2,NO
4732,2024-02-17,12:30:21,8,18,6,NO
278,2024-05-17,20:05:11,4,79,5,NO
502,2024-01-10,09:23:00,4,43,4,NO
5280,2024-10-23,13:51:14,1,8,6,NO
4447,2024-03-01,16:19:36,4,65,3,NO
4552,2024-06-08,04:57:29,1,28,3,NO
1611,2024-02-07,15:58:00,2,32,7,NO
9798,2024-11-28,17:45:19,2,57,7,NO
4952,2024-05-02,14:42:38,3,76,5,NO
7704,2024-11-29,12:34:47,4,81,4,YES
6233,2024-07-16,08:33:29,1,34,7,NO
3308,2024-05-12,21:13:37,7,70,3,NO
9858,2024-11-22,11:16:08,8,55,7,NO
7398,2024-08-03,11:07:37,1,73,4,NO
748,2024-06-09,18:18:29,4,64,1,NO
9486,2024-11-24,14:39:29,3,43,4,NO
6278,2024-09-23,06:39:33,2,2,6,YES
9600,2024-07-01,19:47:48,4,10,7,NO
3717,2024-09-26,16:53:50,2,7,6,YES
911,2024-12-25,01:14:17,4,21,8,NO
1079,2024-05-06,19:24:46,2,33,5,NO
1699,2024-07-08,16:57:27,4,57,6,NO
4045,2024-05-15,00:01:45,8,5,2,NO
4851,2024-08-30,02:22:22,1,46,6,NO
3095,2024-06-08,14:58:22,1,29,5,NO
9477,2024-03-27,05:57:50,5,36,3,NO
512,2024-06-23,23:40:11,4,81,9,NO
4697,2024-09-12,08:39:07,4,37,7,NO
1398,2024-02-13,00:25:26,4,22,3,NO
4724,2024-06-25,07:02:13,2,75,5,NO
979,2024-08-10,01:59:38,4,30,2,YES
9304,2024-10-26,13:19:22,7,22,3,NO
3888,2024-01-22,07:49:13,4,58,1,NO
3969,2024-04-16,11:18:24,8,52,2,YES
5155,2024-08-27,00:11:05,3,3,1,NO
1448,2024-08-13,14:44:39,3,36,8,NO
1534,2024-12-07,10:12:20,8,83,7,NO
8276,2024-11-15,23:53:53,1,60,8,NO
2393,2024-03-06,18:41:02,2,1,5,NO
9910,2024-08-08,00:05:09,1,69,7,NO
6270,2024-07-24,16:51:36,2,47,3,NO
7409,2024-02-09,10:40:25,5,35,1,NO
7816,2024-10-22,10:31:15,4,62,8,NO
9631,2024-07-11,18:32:53,3,56,5,NO
1458,2024-08-09,19:21:17,2,20,1,NO
5855,2024-02-02,15:19:12,2,45,6,NO
7191,2024-03-02,16:36:52,2,52,5,NO
6561,2024-07-31,23:10:51,4,83,6,YES
2233,2024-10-15,16:59:27,1,27,6,NO
3071,2024-10-10,03:58:53,1,28,2,NO
7032,2024-07-24,10:21:51,2,24,8,NO
7445,2024-08-26,02:03:38,2,54,1,NO
6970,2024-09-13,21:48:18,2,47,2,NO
7189,2024-07-15,05:03:46,4,2,1,NO
3842,2024-06-25,08:17:08,1,77,4,YES
9429,2024-03-03,07:11:48,7,39,4,YES
6787,2024-03-02,06:18:33,4,44,6,NO
7469,2024-06-10,05:53:47,3,51,3,NO
3617,2024-07-27,09:54:35,2,79,6,NO
6639,2024-06-21,11:48:28,2,80,4,NO
7045,2024-04-17,12:21:04,2,46,1,NO
4609,2024-12-28,02:00:10,3,76,1,NO
4723,2024-01-03,06:47:54,1,2,6,NO
7787,2024-03-12,18:29:44,4,50,9,NO
4074,2024-10-29,04:30:09,1,77,6,NO
6615,2024-03-01,13:42:56,3,60,8,NO
4173,2024-10-31,06:21:41,2,48,7,NO
3363,2024-12-14,07:33:04,2,45,8,NO
8709,2024-07-16,05:24:55,5,58,2,NO
8494,2024-05-08,06:25:24,1,42,9,NO
9450,2024-11-19,23:36:11,6,6,5,NO
6474,2024-05-16,04:12:49,4,12,6,NO
5678,2024-05-10,21:15:43,4,25,8,NO
1131,2024-07-07,16:52:14,2,82,9,NO
403,2024-11-03,02:34:28,3,64,2,NO
8957,2024-08-08,09:10:44,2,27,1,NO
6689,2024-02-05,14:54:16,2,21,8,NO
2376,2024-05-01,22:37:41,8,17,7,NO
7666,2024-09-29,09:39:46,7,17,1,NO
6589,2024-07-08,21:16:30,6,29,1,YES
7729,2024-07-31,11:11:49,4,25,8,NO
9685,2024-10-27,08:57:28,3,46,1,NO
6546,2024-09-01,08:57:43,4,11,9,NO
2995,2024-09-26,17:52:01,3,25,3,NO
8778,2024-12-08,07:48:34,4,48,8,NO
4215,2024-05-06,04:00:17,4,48,7,YES
9112,2024-11-28,01:10:00,2,79,7,NO
8880,2024-10-02,02:56:37,7,11,7,NO
939,2024-10-19,04:10:50,8,17,3,NO
6955,2024-05-16,01:57:00,5,11,8,NO
8040,2024-04-05,05:17:45,1,75,4,NO
2367,2024-05-05,05:32:40,1,76,8,NO
6493,2024-02-06,08:55:02,1,35,4,NO
547,2024-12-17,06:36:39,2,53,2,NO
5668,2024-10-28,14:44:23,1,8,4,NO
1650,2024-09-20,08:56:05,2,25,4,NO
7281,2024-07-02,08:55:48,3,6,8,NO
5920,2024-04-29,15:13:55,4,27,9,NO
4348,2024-06-12,10:20:24,4,29,6,NO
9618,2024-08-27,20:50:03,3,33,7,NO
6123,2024-05-27,03:30:43,1,45,4,NO
7324,2024-08-29,20:49:56,2,17,1,NO
8905,2024-09-13,12:38:25,2,53,7,NO
716,2024-11-25,22:18:35,6,24,4,NO
2418,2024-12-20,16:04:03,2,50,1,NO
1816,2024-08-18,08:29:39,1,73,6,NO
8526,2024-04-24,01:28:15,2,59,5,NO
3315,2024-06-10,09:06:54,1,55,8,NO
376,2024-08-07,17:07:09,1,27,5,NO
5115,2024-10-03,21:32:54,4,73,5,NO
2225,2024-04-01,09:49:53,6,62,6,NO
4,2024-06-25,00:14:21,3,51,1,NO
1,2024-02-18,04:27:55,5,27,5,NO
8166,2024-01-24,19:05:23,4,1,6,NO
1854,2024-05-26,12:08:26,4,50,6,NO
7821,2024-08-14,09:59:27,1,34,4,NO
6595,2024-01-07,23:50:15,4,77,3,NO
8838,2024-06-29,07:02:32,1,71,2,NO
6410,2024-01-21,07:25:58,3,21,2,NO
7160,2024-08-07,15:45:21,3,12,1,NO
3884,2024-11-13,00:40:51,1,47,6,NO
4119,2024-01-19,20:31:44,7,55,6,NO
5856,2024-06-18,11:17:31,4,58,7,NO
8932,2024-02-02,17:28:05,7,55,2,NO
190,2024-02-12,15:30:34,6,3,9,NO
5424,2024-12-22,17:33:32,4,33,4,NO
4012,2024-09-02,03:41:02,2,13,4,NO
8443,2024-05-04,06:18:53,3,1,7,NO
127,2024-05-25,14:56:39,8,61,1,NO
2381,2024-04-18,22:45:09,1,4,7,NO
3489,2024-11-30,01:25:57,1,57,7,YES
1757,2024-12-26,21:02:23,1,79,7,NO
3793,2024-08-16,14:25:48,4,80,6,NO
6648,2024-11-05,00:41:58,7,17,5,NO
3186,2024-02-22,00:00:42,3,79,5,NO
3010,2024-12-08,13:34:22,4,82,6,NO
420,2024-04-30,01:31:23,4,33,5,NO
9400,2024-02-25,09:39:44,4,27,3,NO
7609,2024-08-08,19:04:17,6,24,1,NO
5754,2024-07-18,04:40:36,3,15,4,NO
3291,2024-04-20,04:38:59,4,4,1,NO
5972,2024-07-26,22:52:23,6,35,1,YES
1621,2024-09-03,16:09:17,2,7,6,NO
6272,2024-05-05,03:22:28,4,48,8,NO
1455,2024-04-24,11:25:05,1,48,6,YES
5340,2024-06-13,01:35:33,7,71,9,NO
1623,2024-05-28,16:30:33,2,71,1,NO
9880,2024-12-26,01:39:19,4,16,6,NO
8774,2024-10-13,22:12:38,3,48,7,NO
661,2024-07-13,17:01:39,1,20,6,NO
3876,2024-08-30,02:42:28,1,26,4,NO
6912,2024-04-15,18:21:41,8,63,1,NO
1366,2024-11-29,19:30:48,4,2,3,NO
788,2024-12-19,02:37:24,2,19,1,NO
9051,2024-09-30,06:29:05,4,6,5,NO
8264,2024-03-24,16:40:10,1,64,3,NO
1289,2024-11-18,20:23:56,7,6,8,NO
5564,2024-10-03,22:40:38,4,39,8,NO
6699,2024-03-03,21:37:33,4,66,6,NO
1619,2024-03-31,07:34:23,4,47,7,NO
3975,2024-04-02,02:00:47,5,15,9,NO
6625,2024-09-14,09:02:12,6,60,9,NO
1666,2024-07-28,09:13:19,6,53,2,NO
5088,2024-06-30,19:33:47,6,36,5,NO
1237,2024-12-19,15:17:28,4,53,6,NO
3025,2024-11-30,20:41:57,3,68,2,NO
2284,2024-05-30,07:38:27,3,14,2,NO
7783,2024-03-07,06:31:41,6,32,2,NO
4363,2024-05-15,02:16:04,8,22,1,NO
2172,2024-02-25,14:32:40,8,57,6,NO
5485,2024-12-23,03:35:03,3,22,7,NO
58,2024-06-24,03:15:49,4,9,4,NO
8041,2024-05-25,10:53:00,3,77,8,NO
1728,2024-07-31,00:47:09,4,51,2,NO
4828,2024-03-17,06:34:52,2,65,2,NO
2984,2024-04-22,11:44:46,4,19,6,NO
7550,2024-12-02,19:57:26,1,4,3,NO
8031,2024-01-28,18:16:37,2,47,9,NO
964,2024-06-02,01:50:30,8,19,8,NO
677,2024-07-22,17:56:40,2,21,9,NO
5745,2024-09-15,03:58:26,3,11,1,NO
458,2024-06-27,19:17:28,8,20,2,NO
4736,2024-02-04,14:32:45,6,79,6,NO
9325,2024-10-03,21:06:35,1,53,9,NO
1150,2024-09-23,05:26:27,8,40,8,NO
8346,2024-09-21,20:17:11,3,27,4,NO
9229,2024-05-28,23:15:13,3,72,7,NO
5140,2024-12-01,05:03:30,1,46,2,NO
967,2024-06-30,21:47:28,6,79,7,NO
4370,2024-03-29,05:52:55,4,37,6,NO
4653,2024-07-12,20:40:54,2,12,7,NO
5106,2024-04-19,07:39:55,1,44,3,YES
9585,2024-02-13,16:07:31,3,20,8,NO
5657,2024-06-06,15:23:56,1,83,4,NO
5873,2024-07-22,13:44:47,3,69,1,NO
3937,2024-08-06,05:10:42,1,66,5,NO
7065,2024-03-10,18:10:44,2,76,5,NO
6503,2024-01-01,13:11:46,1,83,5,YES
6635,2024-05-03,13:15:22,3,48,7,NO
3024,2024-07-22,15:04:27,3,21,8,NO
2555,2024-06-04,19:53:55,3,68,1,NO
5513,2024-10-25,16:04:35,3,33,1,NO
7739,2024-01-19,23:45:04,2,34,6,NO
8429,2024-11-17,17:57:16,5,17,7,NO
5410,2024-03-01,05:44:53,4,24,5,NO
1818,2024-01-25,09:47:18,3,49,7,NO
8212,2024-04-09,07:43:22,1,59,3,NO
9223,2024-03-31,10:06:14,3,61,8,YES
1787,2024-07-27,10:07:54,4,72,8,NO
7146,2024-05-16,08:39:20,4,59,2,NO
2633,2024-08-09,20:21:36,3,68,5,YES
6335,2024-09-06,16:26:55,6,46,1,NO
4079,2024-06-25,13:00:36,1,35,4,YES
4390,2024-03-11,06:56:02,8,81,7,NO
9767,2024-05-25,08:53:15,3,5,1,NO
7831,2024-12-27,03:02:22,2,73,3,NO
1770,2024-10-11,01:17:54,1,15,6,NO
6267,2024-03-16,17:46:29,8,22,7,NO
2466,2024-03-22,21:05:23,3,56,4,NO
2123,2024-09-04,01:56:30,3,25,9,NO
6652,2024-04-12,11:05:24,1,72,4,NO
4298,2024-05-27,01:55:35,3,44,5,NO
19,2024-10-05,15:45:44,4,73,3,NO
1701,2024-08-04,05:16:33,1,48,1,NO
469,2024-08-30,17:54:34,1,62,2,NO
8161,2024-01-21,20:18:13,4,41,4,YES
1483,2024-04-17,06:58:17,1,3,5,NO
1986,2024-07-05,14:04:40,4,13,2,NO
7103,2024-09-15,22:36:29,1,56,7,NO
7438,2024-01-29,12:19:32,1,26,5,NO
289,2024-11-05,05:23:26,3,72,5,NO
1988,2024-05-27,21:17:18,4,46,4,NO
7541,2024-11-14,17:02:26,8,34,6,YES
7495,2024-03-10,20:56:21,2,5,2,NO
861,2024-05-03,06:19:59,2,23,1,NO
4000,2024-11-20,18:06:49,1,20,4,NO
4621,2024-11-30,11:40:41,8,8,2,NO
8980,2024-05-07,05:10:36,5,65,8,NO
5864,2024-02-27,05:26:49,1,47,2,NO
1631,2024-12-26,02:00:44,3,68,5,NO
5695,2024-08-30,02:48:22,7,28,5,NO
5494,2024-01-09,19:31:11,4,15,9,NO
3113,2024-08-22,23:18:04,1,45,1,NO
9851,2024-04-02,18:42:41,4,33,2,NO
9506,2024-06-06,19:25:01,4,33,9,NO
3272,2024-09-30,18:46:50,1,1,5,NO
7909,2024-07-11,12:13:03,7,43,6,NO
8528,2024-08-01,23:49:14,6,82,7,NO
2718,2024-11-16,03:33:14,3,9,6,NO
9354,2024-01-19,03:23:53,4,64,9,NO
4212,2024-12-20,21:56:32,1,12,6,NO
4147,2024-09-13,13:50:24,6,68,3,NO
610,2024-07-31,22:18:45,3,6,9,NO
9461,2024-11-02,08:52:51,2,82,3,NO
9329,2024-05-24,04:02:33,5,45,4,NO
3784,2024-07-04,07:21:35,1,41,8,NO
3797,2024-04-15,02:42:39,3,47,2,NO
5996,2024-08-23,01:50:36,5,63,3,NO
906,2024-10-14,17:38:10,7,70,1,NO
4843,2024-01-09,10:15:23,1,50,2,NO
2460,2024-08-09,14:24:07,1,38,5,NO
3986,2024-10-16,16:12:35,4,8,9,NO
7906,2024-04-08,04:01:55,2,49,3,NO
7471,2024-05-03,19:09:46,2,67,7,NO
8518,2024-10-02,01:24:07,8,59,9,NO
4312,2024-01-05,21:14:20,2,56,2,NO
8465,2024-01-24,05:32:14,5,29,3,NO
6075,2024-05-17,16:43:14,5,30,9,NO
910,2024-12-28,04:32:10,4,79,8,NO
4937,2024-10-14,02:30:18,1,45,6,NO
9580,2024-06-17,13:38:49,1,71,3,NO
936,2024-05-06,00:38:36,7,25,5,YES
1536,2024-09-13,12:47:29,3,19,6,NO
8877,2024-06-08,13:19:25,1,62,2,NO
4242,2024-12-13,05:25:51,2,37,9,NO
5832,2024-06-11,18:48:50,4,17,4,NO
2780,2024-08-16,10:28:05,2,2,9,NO
9738,2024-03-01,21:30:52,3,45,9,NO
2964,2024-05-16,00:50:50,3,57,5,NO
9667,2024-08-18,16:44:40,1,69,9,NO
378,2024-09-27,11:43:40,4,77,7,NO
9543,2024-10-31,13:20:15,3,60,4,NO
2687,2024-03-25,09:04:35,2,35,9,NO
7162,2024-07-30,11:11:57,3,21,9,NO
6049,2024-01-11,00:43:10,1,41,6,NO
1427,2024-03-02,10:28:14,2,29,7,NO
2195,2024-05-01,21:55:12,7,58,2,NO
657,2024-05-19,06:57:59,3,3,9,NO
4614,2024-07-27,06:09:06,4,31,5,YES
4403,2024-04-23,21:38:57,4,77,8,NO
945,2024-02-09,18:31:30,6,77,8,NO
2257,2024-01-12,02:53:05,1,28,1,NO
1807,2024-08-31,01:37:31,2,59,1,NO
3438,2024-05-07,01:42:26,4,1,4,NO
4951,2024-01-29,20:33:38,7,7,4,YES
4894,2024-12-25,07:11:42,3,73,9,NO
5069,2024-09-28,22:27:12,3,22,9,NO
7361,2024-08-27,02:44:09,2,63,4,NO
3766,2024-12-27,12:58:43,3,51,2,NO
3633,2024-04-16,20:29:48,2,25,3,NO
1442,2024-10-07,05:25:35,2,61,5,NO
2717,2024-09-02,12:52:48,3,4,1,NO
6051,2024-04-28,07:49:46,4,78,9,NO
4793,2024-03-01,18:08:22,1,75,5,NO
466,2024-03-13,02:45:25,1,46,5,NO
119,2024-07-18,17:24:39,5,24,4,NO
8820,2024-11-19,13:55:27,8,20,4,NO
7962,2024-12-20,04:24:52,6,37,7,YES
5777,2024-09-20,23:51:43,3,23,8,NO
3823,2024-03-18,16:33:57,8,78,2,NO
1840,2024-08-17,17:10:44,2,29,2,NO
3320,2024-03-05,15:38:43,4,62,8,NO
2734,2024-06-21,17:30:45,3,43,1,NO
1292,2024-10-30,07:15:20,2,52,7,YES
7347,2024-07-18,21:12:15,4,39,2,NO
4357,2024-09-20,01:44:56,3,75,1,NO
8231,2024-01-25,15:13:59,2,55,5,YES
1758,2024-11-14,10:07:35,3,3,3,NO
9829,2024-11-06,15:20:11,2,54,8,NO
3615,2024-01-06,12:40:53,2,48,3,NO
909,2024-05-14,05:49:37,4,66,1,NO
3495,2024-07-17,19:22:41,3,65,8,NO
3611,2024-04-12,05:13:50,2,58,3,NO
7755,2024-11-16,13:21:14,3,62,2,YES
7684,2024-03-16,00:01:48,2,59,2,YES
5406,2024-04-26,07:24:18,1,55,1,NO
1981,2024-10-02,05:31:30,3,34,6,YES
2665,2024-03-27,22:54:36,1,3,3,NO
7622,2024-01-06,20:19:06,4,32,5,NO
9986,2024-01-18,04:46:53,3,74,2,NO
9305,2024-02-27,13:36:40,8,58,5,NO
3813,2024-06-28,17:22:44,3,70,8,YES
4255,2024-12-23,22:06:36,2,66,9,NO
6394,2024-05-29,18:21:26,3,49,4,NO
9690,2024-05-31,10:20:36,2,77,8,NO
4956,2024-04-04,20:38:24,4,28,2,NO
4064,2024-09-06,14:28:58,3,65,3,NO
3478,2024-02-06,18:23:00,3,30,8,NO
8340,2024-12-20,05:14:16,1,58,2,NO
877,2024-04-18,07:25:06,2,24,1,NO
53,2024-01-16,06:58:57,1,30,1,YES
2361,2024-07-23,11:50:43,1,4,6,NO
875,2024-01-02,19:41:40,3,53,3,NO
3685,2024-06-07,11:48:11,3,23,5,NO
1580,2024-11-05,23:26:36,7,2,8,NO
9356,2024-10-18,18:15:43,1,47,5,NO
9328,2024-12-12,11:16:32,3,1,9,NO
3107,2024-10-21,09:01:22,5,46,5,NO
8256,2024-08-13,19:01:29,3,72,8,YES
7934,2024-07-11,12:34:12,2,32,6,NO
4409,2024-02-18,22:59:05,3,29,5,NO
5196,2024-02-11,18:49:40,2,52,2,NO
9058,2024-08-11,08:13:50,7,60,6,NO
2560,2024-10-23,08:58:53,4,77,1,NO
9964,2024-05-10,04:32:47,1,31,7,YES
1959,2024-10-05,17:17:42,4,26,9,YES
3296,2024-02-08,06:31:03,1,68,6,NO
1190,2024-10-15,07:43:14,2,11,9,YES
4799,2024-01-19,19:00:50,8,73,4,NO
4223,2024-09-10,15:30:12,4,34,2,NO
5194,2024-06-29,10:08:56,3,82,3,NO
2737,2024-12-11,11:56:19,3,17,7,NO
9996,2024-04-28,12:15:54,3,39,6,NO
9121,2024-02-28,08:39:46,1,20,9,NO
7360,2024-12-23,14:25:18,5,12,7,NO
4580,2024-10-23,17:07:43,6,5,4,YES
8405,2024-08-27,20:49:00,3,73,9,NO
2785,2024-04-23,15:09:31,6,58,8,NO
8964,2024-10-25,13:45:29,4,27,9,YES
3339,2024-08-31,08:45:10,1,27,1,NO
8904,2024-02-24,07:13:30,7,9,7,NO
9015,2024-01-09,10:11:54,5,56,5,YES
9841,2024-11-11,01:15:42,5,75,4,NO
489,2024-11-22,08:22:01,3,17,9,NO
3348,2024-02-06,06:11:23,7,71,6,NO
8400,2024-02-20,08:36:23,3,10,3,NO
2920,2024-02-15,05:55:14,3,16,7,NO
2970,2024-09-20,01:23:17,5,18,8,NO
3828,2024-04-11,07:25:04,5,51,7,NO
2615,2024-08-19,11:20:52,2,46,3,NO
3539,2024-05-16,03:55:52,1,70,6,NO
6496,2024-05-13,01:59:43,3,27,3,NO
3872,2024-11-19,00:59:35,1,75,6,NO
2247,2024-12-17,23:47:33,2,19,7,NO
7850,2024-03-29,04:15:18,5,81,6,NO
2310,2024-05-04,09:21:17,6,47,9,NO
3628,2024-11-23,01:44:40,1,34,2,NO
4671,2024-12-17,08:48:21,3,48,2,NO
4560,2024-08-16,20:12:36,2,9,3,NO
6427,2024-09-04,16:47:29,5,15,7,NO
3596,2024-11-06,00:43:35,3,17,1,NO
1553,2024-08-17,00:27:46,4,20,4,NO
2056,2024-03-26,20:42:36,1,6,3,NO
3929,2024-06-22,18:36:37,8,34,4,NO
2351,2024-10-03,12:40:07,2,9,6,NO
3683,2024-11-15,03:08:31,7,65,3,NO
3499,2024-10-07,06:31:07,4,62,3,NO
4352,2024-08-23,11:44:28,4,59,4,YES
9764,2024-12-21,18:29:22,1,37,1,NO
9810,2024-04-17,14:58:35,1,24,8,NO
9837,2024-12-02,05:38:16,3,56,1,NO
9383,2024-10-19,09:23:39,4,1,6,NO
1912,2024-11-26,10:26:15,4,26,7,NO
9481,2024-07-25,13:11:14,4,44,8,NO
707,2024-02-06,10:47:26,2,38,6,NO
2411,2024-10-12,02:13:15,4,75,6,NO
8665,2024-06-22,08:46:25,3,65,9,NO
6556,2024-09-20,12:21:06,3,50,8,NO
6762,2024-01-17,05:55:10,1,16,8,YES
92,2024-04-05,09:02:54,1,28,4,NO
3258,2024-02-09,05:46:54,4,36,9,NO
4176,2024-10-18,19:58:25,4,29,8,YES
3895,2024-06-08,18:57:06,2,43,2,NO
8746,2024-12-30,23:41:39,6,47,7,NO
830,2024-03-08,14:47:57,3,56,3,YES
7089,2024-02-24,22:27:55,1,10,2,NO
2024,2024-05-04,15:21:13,4,9,4,NO
6758,2024-09-07,07:09:10,3,67,7,YES
1777,2024-09-05,04:34:23,3,53,9,YES
1987,2024-07-19,12:39:58,1,59,2,NO
6809,2024-08-08,06:54:34,4,20,2,NO
1726,2024-08-30,11:00:47,4,54,6,NO
9339,2024-04-21,06:42:48,6,79,3,NO
3629,2024-01-18,16:56:54,7,31,4,NO
2050,2024-02-10,15:28:06,4,69,4,NO
9095,2024-07-06,14:54:42,7,50,6,NO
5351,2024-11-27,16:10:06,3,28,6,NO
3375,2024-07-29,12:28:37,6,18,4,NO
4016,2024-12-03,06:15:15,3,25,4,NO
3891,2024-12-19,15:55:49,2,62,5,NO
5101,2024-08-11,15:20:59,3,56,6,NO
4154,2024-12-19,07:40:19,5,48,4,NO
8546,2024-08-05,12:42:54,3,25,8,NO
