coffeeshop_name,coffeeshop_url,rating,title,content,ReviewType
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,Amazing,"awwwww🫶🏻🫶🏻🫶🏻 very delicious dessert and raspberry hot chocolate 🤌🏻🩷🩷good personal, good atmosphere ✨✨✨",positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,Fuzzy,"It's a very nice coffee shop. The terrace is super, the warm energy of the sun is ideal for relaxing and working. Fuzzy Coffee & wine 🫶👍",positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,Great place with a beautiful view!,"I love the view from the terrace, the staff and the aura created here! As for coffee and their other drinks, there are no suitable words to describe how good they are.",positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,Highly recommend ❤️,"I absolutely love Fuzzy ! 😍 The coffee is always delicious, and the staff are so friendly and welcoming. It's my favorite spot to relax and enjoy a great cup of coffee. Highly recommend! 🌞",positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,Awesome place to drink coffee in the morning and wine in the evening 🥰,Excellent place to work and to make new acquaintances! Friendly staff and the terrace with beautiful city view and it’s mostly remembered for its events held on Fridays❤️,positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,Cafe in the Caspian Plaza business center.,Cafe in the Caspian Plaza business center. It is part of a coworking zone. The place is very interesting. Young people gather here for work and business meetings.,positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,1,- Toghrul Didn't help me.,"He is very rude, I told him that I have a check, help me, but he insisted that no... his name is Toghrul. In general - because of him, I have already been here for a long time, but there was no such humiliation!!! Aggressive!",neutral
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,"Delicious coffee, delicious turkey roll, nice staff, plenty of outlets, good music",The only place in Baku with such an atmosphere of freedom and friendliness. Here you can work in silence and enjoy playing table football and cheerful and helpful people. This is the place where even an introvert will make new acquaintances 😄,positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,"very cozy place, the guys are very friendly, coffee specialty","everything was great, cozy place, specialty coffee. We really liked the place, one of the most comfortable coffee shops in Baku. Thanks guys",positive
Fuzzy Coffee & Wine,https://www.tripadvisor.com/Restaurant_Review-g293934-d25111518-Reviews-Fuzzy_Coffee_Wine-Baku_Absheron_Region.html,5,service,"Excellent service, friendly staff, comfortable working conditions, beautiful interior, large space, terrace for smoking..",positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,3,Coffee drinks and milk package.,I have a churachao and Irish coffee drinks and it contained a huge quantity of milk 🥛 so I couldn't feel a taste of drinks...now I have bad stomach...I didn't observed a date of open package of milk as per food safety they must attach stickers with dates while creating opening of packing.,neutral
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,4,Too varieties of coffee and desserts,"Great interior, clean environment 
At that night, someone playing piano whilst having coffee with friends 
Too many selction of coffee and dessert
Kinda expensive 
Serving is not as fast
Approachable staff maybe i have local friends
Must visit for tourist cause its near in Old City",positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,5,Excellent,"Cox Excellent I highly recommend this property - an unusual atmosphere, original interior. Excellent service - much higher than average in Baku. We chose to sit in the lounge; the waitstaff quickly rearranged the tables and created conditions for us. Its coffee is very tasty and low-calorie desserts too.",positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,1,The most beautiful place in Azerbaijan,The most amazing coffee shop to visit in Azerbaijan is Chaplin Coffee Shop.I recommend everyone to go because it is the most beautiful place you will ever go to.,positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,5,stylish café,Very stylish café in city center with yummy menu and good service. We liked interior and music. I am granting best recommendation to this place,positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,5,Excellent,"Staff is very good and food quality is excellent 👌🏻 I recommend to all the visitors to visit this cafe , its really good place to spend time with friends and family",positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,5,Excellent coffee and delightful setting,"I am a coffee snob from Melbourne Australia and this attractively themed Cafe served me a perfect coffee. Worth the visit for sure. 
Thanks for the vote if you found this review helpful.",positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,5,Coffee,"Best coffee drinks and good service, interior has middle century design and very relax place. Some days they have live piano music too",positive
Chaplin Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d24777275-Reviews-Chaplin_Coffee-Baku_Absheron_Region.html,1,I do not advise,"Disgusting service! Twice I asked to bring the Americano I ordered, no one makes coffee, but the staff chats well among themselves and no one is in a hurry.
The interior is nice - the only plus.
They don’t speak Russian or pretend to, but it doesn’t matter - they don’t have to. They don't know English either...
The third time they brought coffee... I don’t recommend this place because of the service and the coffee is very average",neutral
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,Good pizza,"The cook nice pizza. The only thing which is a bit disappointing is the price. 15 azn for a small pizza is out of range. Could be 11-12. But since they are popular in the city, they use the opportunity

Overall was fine, but cannot say that it is delicious",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,5,Taste of Holiday!,We were just walking around our hotel (Fairmont Flame Towers) when we noticed this cozy place. Pizza was tasty and delicious but friendly and super nice staff were the reason we visited again and again during our stay in Baku.,positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,New York in Baku,"We were surprised to find a New York Pizza restaurant in Baku and assumed it was a gimmick. It was quite tasty and we would definitely recommend this.

.",neutral
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,3,bad quality,the pizzas were not seem a real pizza and the prices are high.service quality and the location is not that bad but the taste..,negative
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,5,Great pizza place,I often grab pizzas from there. Even taking my time and having my pizza indoors. Strongly recommended.,positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,Nice pizza but over priced,I've had better pizza for cheaper but it still hit the spot for comfort food. Guy behind the counter seemed pleasant enough.,positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,3,Too overpriced!!!,Taste is normal. Place is in the center of Baku. But prices are too expensive! Main customers are rich  tourists or dummies. It is not acceptable for budgeted tourists if you don't  want to leave the place hungry with empty pocket.,neutral
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,5,tastes pizza,"That meet was a first pizza dinner on my life with my girlfriend. We had have a pizza together I was sure she gonna like the pizza as well. So I have eaten different types of pizza in different restaurants in Baku, I would to say Pizza holiday makes the tastiest pizza ever. Let me say the truth everything is ok but the prices are high.",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,5,My favourite pizza place,"The biggest and testiest pizzas, always fresh ingredients, friendly staff, simple but nice atmosphere.",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,5,Great pizza,"This pizza is different from any other pizza joint in the city - because its american style. Its ideal for take-out and delivery, since the restaurant itself is missing an atmosphere, and could be done better. The pizza is great though, highly recommend.",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,Good for delivery,"Living in the outer reaches of Baku. It is welcoming to be able to order some nice comfort food occasionally. The pizza is slightly overpriced, but it is filling and tasty",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,Probably one of the best pizzas in Baku,Worth going to.  Pizzas are very tasty. One big family pizza ranges from 18-20 AZN. The only thing  is not cool is that they charge for delivery.,neutral
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,The best pizza in Baku,"The best pizzas in Baku. Hot delivered to the offices and houses. Price a bit expensive than other pizza restaurants, but it's the best)",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,American pizza in Baku,"Owned by an American and his Russian wife--they make a variety of pizza's--and import the cheese & meats as needed to give the right flavor. I noticed that ""everyone"" at the US Embassy seemed to know ""Pizza Holiday"" too.",neutral
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,"Good pizza, but a little spendy","Pretty good pizza and they deliver.  The pizza is a little spendy though, but then again, what in Baku is not?",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,5,Best pizza in Baku!,They have the very best pizza in Baku! Personnel is very polite as well. The only minor con is that their prices are a bit high,positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,4,closest to american pizza you'll find,"This is the closest to our version of Pizza. The pepperoni is of course not pepperoni -it's salami which is OK. But, the crust and sauce and cheese is good. It's a bit pricey but what isn't here in Baku. For a large pizza it's about 18 manats. But again--this is the closest to the real deal here",positive
Pizza Holiday,https://www.tripadvisor.com/Restaurant_Review-g293934-d2202354-Reviews-Pizza_Holiday-Baku_Absheron_Region.html,2,"Very expensive decent pizza in a bland, window-less setting","Unless you're absolutely dying for some American-style pizza and you have money to burn, I wouldn't recommend Pizza Holiday.  This is an overpriced little eatery with a limited menu tucked into a basement in a residential street not far from the Old City.  It's a quiet, stuffy little place with a handful of ordinary wooden booths, and it took them a very, very long time to make our pizza.  Though once it did come, it was fairly good, and I enjoyed how many vegetable toppings they offered.  The one thing about Pizza Holiday that is remarkable and may be tempting is that they actually deliver.",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,5,Good cafe for coffee brake,"Good range of tea and coffee in Baku. Cool salads, cakes, pizzas, americano coffee , homemade lemonades and especially  BBQ set for 12 AZN.",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,5,Good cafe for coffee brake,"Good range of tea and coffee in Baku. Cool salads, cakes, pizzas, americano coffee , homemade lemonades and especially  BBQ set for 12 AZN.",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,5,Coffe stop,Stopped off for a cup of coffe and was not disappointed. Great interior. Friendly staff . Relaxed atmosphere . Very nice place for a quick snack . Coffe and carrot cake was excellent,positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,1,Out of date food,"I have been to this restaurant with my mother and my brother ,,, we ordered 2 pizza and the pepperoni pizza was horrible , basically the pepperoni was out of date and the pizza had horrible smell , the taste was awful and at the end they asked us for money as well which I have paid but I am not happy with them at all , my mum is sick since she had the smell of out of date pepperoni and the beer was very expensive , we paid 7 manat for a small bottle of beer ,,, I wouldn't recommend this restaurant to anyone because they didn't care about anyone's health which is the first priority in the world",negative
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,3,Good new place,"Well, I used one promotion there. I bougjt 1 pizza and 2 cans of cola for some price. Pizza was not tasty and I totally was expecting better. But staff is friendly. And a female bartender was preparing a drink which I observed.
Well, good luck",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,4,Good cafe,"Nice interior and friendly staff, very welcoming and helpful. Tasty food, very good coffee. Prices seems to me a little bit high for offered items, but still affordable. Will visit again",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,4,banana smoothie,"I am very picky about the restaurants/cafes when it comes to smoking. This place has been divided into sections for smokers and non-smokers which is good. I tried banana honey smoothie and liked the taste. Not the best place in the city, however, one of the places you should check out.",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,5,Best coffee in town,"Lavazza without any doubts has the best varieties of coffee/drinks to offer. Whether classic or chilled, it's made at its best, the real Italian way. Their signature chocolate drinks are to die for. Gelato is yummy, salads are very tasty. So just want to sit in and enjoy a cup of coffee? Lavazza is there waiting for you!",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,4,Nice place,"I liked the environment a lot. Nice meal,  variety of coffee choices,  relaxing environment,  really attentive staff and service (I had to leave without finishing my meal and the staff thought there are some issues with my pasta, tried to clarify the problem and even proposed to remove that from the bill in case I did not like it). The only comment, the chairs are not for those with big weight and can be considered fragile from that point of view. All the rest, just keep it up!",positive
Lavazza Espression,https://www.tripadvisor.com/Restaurant_Review-g293934-d7155291-Reviews-Lavazza_Espression-Baku_Absheron_Region.html,5,Great,"Very nice place, friendly English speaking staff, abit more expensive than local shops, free WiFi, smoking area.",positive
Teazy,https://www.tripadvisor.com/Restaurant_Review-g293934-d26328294-Reviews-Teazy-Baku_Absheron_Region.html,5,Coffee shop & local wines,Delicious coffees and also serving wines. Near to city centre. Nice cozy place and warm personnel. Special local wines are very good and cheaper to compared other places.,positive
Teazy,https://www.tripadvisor.com/Restaurant_Review-g293934-d26328294-Reviews-Teazy-Baku_Absheron_Region.html,5,Must visit place “Teazy”,"It is one of the cheerful and unique place that I have ever visited! Although atmosphere inside is a bit pale, but I do recommend it and you can have a great time with your family and friends over there.",positive
Teazy,https://www.tripadvisor.com/Restaurant_Review-g293934-d26328294-Reviews-Teazy-Baku_Absheron_Region.html,5,Friendly atmosphere,"Awesome place,awesome drinks i went with 2 friends of mine we all liked drinks and desserts and prices are also suitable.And for those who are going to visit this place I really recommend their special drink Teazy that was my favourite in their menu",positive
Teazy,https://www.tripadvisor.com/Restaurant_Review-g293934-d26328294-Reviews-Teazy-Baku_Absheron_Region.html,5,Perfect,"Perfect iced tea
Delicious San Sebastian cake
I recommend this place to everyone, its location and staff are amazing.",positive
W-Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d8131757-Reviews-W_Coffee-Baku_Absheron_Region.html,5,Excellent coffe shop!,"The place looks good very cool , music is nice and the coffe and desert was perfect ! 
One of the best coffe shop in Baku .",positive
W-Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d8131757-Reviews-W_Coffee-Baku_Absheron_Region.html,4,Little cozy cafe with tasty coffee,Good place to get a cup of coffee and portion of tasty Wien waffles! This cafe is very small (about 4 small tables) but very cosy. I love this interior! I strongly recommend to get a place on second floor. Try any of hot beverages and kinds of waffles. Very reasonable prices - appr. 10-12 ANZ for two.,positive
W-Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d8131757-Reviews-W_Coffee-Baku_Absheron_Region.html,5,Good choice of books and lovely kittens,It was lovely and cosy bookshop with good choice of books. I had Jasmine tea with accompany of kittens :) The staff was friendly and nice enough to lend me the book that I started to read. Will definitely visit them again.,positive
Cuppa Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d23963435-Reviews-Cuppa_Coffee_Baku-Baku_Absheron_Region.html,5,This was a treat!,Fantastic coffee and food. I had the Bruschetta Avocado Salsa and it was one of the best multigrain open  sandwiches I have had. The restaurant has a beautiful and cosy ambience and menu prizes are very reasonable. Cappuccino was alsovery good served with two small tasty macaroons.,positive
Cuppa Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d23963435-Reviews-Cuppa_Coffee_Baku-Baku_Absheron_Region.html,5,Awesome place,Great place to visit very nice food grade portions very reasonably priced. I feel like I’m in Europe with all the quality food that they have. Much better breakfast then in a hotel :-),positive
Cuppa Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d23963435-Reviews-Cuppa_Coffee_Baku-Baku_Absheron_Region.html,5,Very beautiful and cozy place in Baku,"Very clean, quiet and beautiful place. Foods very tasty and fresh. Staff was friendly. Coffees are amazing. Prices very normal compared to other places in the center of Baku. İ will vist there again.",positive
Cuppa Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d23963435-Reviews-Cuppa_Coffee_Baku-Baku_Absheron_Region.html,5,Wonderful coffee shop in Baku White City,Wonderful coffee Shop with great service. We had the salmon salad and coffee with extra cookies. Would highly recommend!,positive
Cuppa Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d23963435-Reviews-Cuppa_Coffee_Baku-Baku_Absheron_Region.html,5,Amazing place,"A great place for spending time with friends. Cozy interior, friendly atmosphere, great service. Delicious food and excellent coffee.",positive
Cuppa Coffee Baku,https://www.tripadvisor.com/Restaurant_Review-g293934-d23963435-Reviews-Cuppa_Coffee_Baku-Baku_Absheron_Region.html,5,Very delicious,We had breakfast here. Very nice and everything modern. I will highly recommend starting a day here. You can also enjoy cake here!!!,positive
Purple Cake Boutique,https://www.tripadvisor.com/Restaurant_Review-g293934-d14184698-Reviews-Purple_Cake_Boutique-Baku_Absheron_Region.html,5,Awasome🥰,"Cakes and coffee was most amazing, staff is so kindful,friendly and helpful. 
Thanks for everything.💜",positive
Purple Cake Boutique,https://www.tripadvisor.com/Restaurant_Review-g293934-d14184698-Reviews-Purple_Cake_Boutique-Baku_Absheron_Region.html,5,No wonder so many awards on the wall,"The place should be full all the time, being right behind a major attraction in Baku like Heydar Aliyer Culture Centre, and any visitor will walk out of it in a stage of delight!
The cakes, biscuits and pies on display are simply endangering temptation, making it very hard to choose what to have!
The quality of baking is indeed comparable to major patisseurs in Europe and that can be asily proved by the hanging awards on the wall.
One sees the passion they work with, my mouth waters again just remebering the tartellete and browning I had, not to mentioning the homemade ice cream!",neutral
Purple Cake Boutique,https://www.tripadvisor.com/Restaurant_Review-g293934-d14184698-Reviews-Purple_Cake_Boutique-Baku_Absheron_Region.html,5,unbelievable,"very nice desserts, cakes, muffin.. very fresh and delicious.. all of them seem to be works of art..",positive
Purple Cake Boutique,https://www.tripadvisor.com/Restaurant_Review-g293934-d14184698-Reviews-Purple_Cake_Boutique-Baku_Absheron_Region.html,1,Confused,"First let me say that this Boutique is amazing and the quality is second to none.  

HOWEVER,  the customer service is absolutely terrible and to a point shocking.  I have spent $$$ in this place buying birthday cakes etc.  Then in the past week or two my enquiries have been refused.  When I explained I am actually making an enquire to spend money and give the business and they are refusing they actually agreed.!!!!!!

Now you don't have to have a degree to understand that for a business this is not a good approach.  Even this week I attempted to contact Purple Cake in order to arrange some great and big present for valentines day and they refuse again. 

I would urge the business to address the issue,  Oh and all the expact people who I recommended and that came through your doors no longer will until this is fixed.",neutral
Purple Cake Boutique,https://www.tripadvisor.com/Restaurant_Review-g293934-d14184698-Reviews-Purple_Cake_Boutique-Baku_Absheron_Region.html,5,Cake and coffee,Nice cake and coffee... you can take a nice picture for your instagram. Mini cafe but interesting...they are served with antique plates and cups...,positive
Baristica Coffee Roastery,https://www.tripadvisor.com/Restaurant_Review-g293934-d23843044-Reviews-Baristica_Coffee_Roastery-Baku_Absheron_Region.html,5,Has name is changed,"Hə is business name has changed, the name of this palace is olready  "" BARISTICA Specialty coffee and Pastry "" please update the name of this place",neutral
Baristica Coffee Roastery,https://www.tripadvisor.com/Restaurant_Review-g293934-d23843044-Reviews-Baristica_Coffee_Roastery-Baku_Absheron_Region.html,5,Great coffee and chicken sandwich,This is a great place — Loved the coffee and chicken sandwich! The team speaks English quite well as well :),positive
Baristica Coffee Roastery,https://www.tripadvisor.com/Restaurant_Review-g293934-d23843044-Reviews-Baristica_Coffee_Roastery-Baku_Absheron_Region.html,5,"Nice place, recommend","Stop by for a coffee and some business calls. All is well organized, coffee & service are excellent! Recommend this place!",positive
Baristica Coffee Roastery,https://www.tripadvisor.com/Restaurant_Review-g293934-d23843044-Reviews-Baristica_Coffee_Roastery-Baku_Absheron_Region.html,5,Great coffee shop. I recommend to everyone.,"All is good:
1. Excellent coffee (the best cappuccino I tried in Baku)
2. Excellent and inexpensive breakfasts (15 manats per set with smoked salmon: a large portion of salmon, egg, avocado, cucumbers, salad, cheese, brioche, croissant + coffee of your choice)
3. Excellent desserts: I tried panna cotta - better than at the coffee shop in Moscow.",positive
Baristica Coffee Roastery,https://www.tripadvisor.com/Restaurant_Review-g293934-d23843044-Reviews-Baristica_Coffee_Roastery-Baku_Absheron_Region.html,5,great location,"in the city center, everything was great, very good coziness, positive staff and very excellent service and the filter coffee was very tasty",positive
Baristica Coffee Roastery,https://www.tripadvisor.com/Restaurant_Review-g293934-d23843044-Reviews-Baristica_Coffee_Roastery-Baku_Absheron_Region.html,5,Best quality,"With prices like those in Central Europe, you can expect good quality. And that is what is offered. If you want to enjoy your espresso in a modern setting, you are doing everything right. Nice atmosphere, pleasant service and the best coffee. Everything is good and I would be happy to come back.",positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,3,Authentic cafe,"During last years I desired going to this authentic cafe and in the beginning of pandemic, in 2020, I was there finally. But, I have to write that food (pasta and pizza) was too pretty untasty and cold.",neutral
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,4,Good coffee,Traveler's Café is a good place to chill on your shopping visit to the Nizami street. The staff are friendly and the service is efficient. The quality of the food is also desirable.,positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,3,Moderate cafe on central street,"The coffee is good,  the tea is okay,  the range of drinks is quite vary. Upstairs is very smoky, downstairs smell like kitchen sometimes.  The prices are above average,  even expensive, the service is adequate.",positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,5,Goo day,"aint just a coffee shop, Its another world in Baku. If You really wanna silence with yourself, just follow the map!",positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,4,Coffee to go,"A great coffee shop has seats both downstairs and upstairs. I order mostly Americano here, usually to go. But also I had espresso and cappuccino here. Coffee is great here, and I like sitting upstairs. The service is fast and the staff is very friendly and helpful. A great place to come with friends and family as well. And also I like studying here sometimes.",positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,3,Late lunch,"I was going to meet some friends to watch the football, so thought it would be good to have something to eat beforehand.  I had been away from home in Viet Nam for a week, and was a bit homesick for some form of Asian food.  So I was very surprised, and happy, to see Thai beef salad on the food menu.
So that was what I ordered for lunch, together with a large cappuccino.  
Well, the cappuccino came first, and it was huge.......almost the size of a soup bowl.  Could not complain about the taste, although the coffee was half-consumed by the time the food arrived.
On presentation, the salad looked good.  Lots of lettuce, tomatoes, cucumber, sliced carrot, radish, covered in a drizzle of sesame dressing.  However, the beef was disappointing: A couple of small gristley slices, which were not tasty at all.  I guess I should go back to Thailand for the authentic.
Service was average, but the location was good.  If I had my wife and daughter with me I would have called the restaurant cozy.  I had a small booth of the first floor by the window, and it was a good place to do some discreet people watching out on the pedestrian boulevard.
The cost of the meal was AZN13 (approx USD7.50), so not expensive.
Overall, an OK experience.",positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,4,Cosy Cosy Cosy,"It is not the best 5 star cafe in Baku, but we always come back there, again and again! It is cosy, tea is awesome with different flavors. Proud to say have tried them all! Sandwiches are OK. For some unknown reason I feel like home and love this place.",positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,4,very good coffee,Was taken here by a local as we did a bit of a walking tour. The coffee and cakes were outstanding and not very busy when we stopped in.,positive
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,1,Worst,"Coffee is more or less ok, although used to be better and with a wider variety. Food is terrible. Almost the worst from all available options in this part of central streets in the town.",neutral
Traveler's Coffee,https://www.tripadvisor.com/Restaurant_Review-g293934-d9880036-Reviews-Traveler_s_Coffee-Baku_Absheron_Region.html,4,Good location,"I used to visit Travelers Coffee often for breakfast as they have a nice selection of early morning dishes on offer, I do like an egg for breakfast and they have it on the menu!!!",positive
Honours Coffee & Library,https://www.tripadvisor.com/Restaurant_Review-g293934-d25312291-Reviews-Honours_Coffee_Library-Baku_Absheron_Region.html,5,"""Savor Sweet Treats & Rich Brews: The Ultimate Coffee Shop Experience""","Honours coffeeshop is a delightful spot for coffee and desserts. The cozy atmosphere welcomes guests with the aroma of freshly brewed coffee and an array of tempting treats. From classic espressos to signature lattes, the coffee menu offers something for everyone. But it's the desserts that steal the show, with options like fluffy cakes and decadent brownies. The friendly staff and inviting ambiance make it a perfect place to unwind or catch up with friends. For a sweet escape, Honours Coffeeshop is the place to be.",positive
Honours Coffee & Library,https://www.tripadvisor.com/Restaurant_Review-g293934-d25312291-Reviews-Honours_Coffee_Library-Baku_Absheron_Region.html,5,A Must-Visit for Coffee Lovers,"Atmosphere is warm and welcoming. I absolutely loved my time here, and I'll definitely be back for more. If you're looking for a great coffee shop experience, Honours Coffee is the place to go.",positive
